id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5644623,Close to the hub,808417,Colby,,Stonnington,-37.857228830167834,145.0006915031384,Entire home/apt,176,2,1,2016-01-27,0.07,1,337
16723806,New York Style Apartment!,97015360,Elle,,Stonnington,-37.83619478403677,144.99802637414922,Entire home/apt,105,1,5,2017-03-26,3.85,1,152
16427320,Amazing Accommodations: South Yarra,48014108,Fernanda,,Stonnington,-37.84561267309038,144.99469206097888,Entire home/apt,130,4,0,,,14,179
9318248,Chapel Street All Year!,29135997,Raphaela,,Stonnington,-37.85175323976897,144.99304556018066,Entire home/apt,125,1,32,2017-03-26,2.06,2,344
15540584,John's @ South Yarra- parking & breakfast included,2928735,John,,Stonnington,-37.84057856612663,145.00374558729325,Entire home/apt,149,2,7,2017-02-18,1.29,2,175
7243865,Room on Yarra River,30060823,Amy,,Stonnington,-37.835355169074624,145.0010636282018,Private room,60,2,3,2016-02-15,0.14,2,0
13774733,3 min walk to Chapel in trendy Prahran,1868342,Sharlene,,Stonnington,-37.848556878522,144.99471742169467,Entire home/apt,100,2,21,2017-03-26,2.37,1,159
3278830,Spacious with a view!,11125965,Ebony,,Stonnington,-37.837515299450324,145.01747128769406,Private room,66,1,12,2016-11-05,0.63,1,0
6171009,Art Deco Charm - modern day touch,31683992,Lucy,,Stonnington,-37.83287251936912,144.98950658065982,Entire home/apt,100,3,59,2017-03-05,2.57,2,166
16473197,In between Malven and Caulfield station,108115073,Prabhu,,Stonnington,-37.87083109957874,145.03712309198053,Private room,31,1,0,,,1,0
7778211,Comfortable Townhouse.,40920878,Robert,,Stonnington,-37.862508910939155,145.02269956687624,Private room,79,2,31,2017-03-25,1.70,1,316
14459298,SOUTH YARRA LUXURY 2BED 2BATH + WIFI,8924888,Chris & Elle,,Stonnington,-37.83729518253349,144.99706147796354,Entire home/apt,215,3,29,2017-03-30,4.03,10,338
10252471,PRIVATE ROOM-QUEEN 1per SouthYarra,36038122,Danilo,,Stonnington,-37.84129625560577,144.98887942058693,Private room,48,3,24,2017-03-19,1.58,3,354
6662620,Spacious Apartment & Free Wifi,34875238,Nico Apartments,,Stonnington,-37.837043937588966,144.99350988740696,Entire home/apt,180,1,2,2015-08-13,0.09,13,0
403876,Luxurious Self Contained Pool House,2014143,Abby,,Stonnington,-37.84167429092128,145.03504749273932,Entire home/apt,135,3,137,2017-03-26,2.50,1,295
3616706,The Hawks Nest- South Yarra living.,113346,Shamil & Sumudu,,Stonnington,-37.8474168062194,145.0030602765786,Entire home/apt,109,2,45,2017-03-05,1.47,1,298
14524890,Amazing Accommodations: South Yarra 7,5238994,Pawan,,Stonnington,-37.84550326320765,144.99606731437646,Entire home/apt,130,1,2,2017-01-14,0.58,22,363
10688801,Inner City 1 Bedroom Apartment,55216458,Jackie,,Stonnington,-37.83864315457144,144.99836213941117,Entire home/apt,121,6,0,,,1,0
13177631,Inner City Mansion with Pool,1037878,Blair,,Stonnington,-37.83637118340456,144.9978146400624,Private room,45,1,14,2017-03-26,1.42,2,177
10234362,Amazing Apartment in Ideal Location,48014108,Fernanda,,Stonnington,-37.84632739919649,144.9965323523756,Entire home/apt,130,4,2,2016-12-22,0.16,14,363
1349937,SouthYarra SkyHigh(2br+WIFI+CARP),3721646,Alex,,Stonnington,-37.83771931497019,144.99622254220026,Entire home/apt,149,2,39,2017-03-10,0.86,16,327
6206097,Room available in Prahran,32183966,Rachel,,Stonnington,-37.853775065684296,145.0035439649559,Private room,121,1,0,,,1,0
16085798,Cozy and sunny Private DB Room -,32277848,Théo,,Stonnington,-37.85496417777602,144.9838858844011,Private room,149,2,3,2016-12-27,0.70,1,181
9619547,Luxury 1 bed/1 bath in Windsor,49683996,Ema,,Stonnington,-37.85467204781879,144.98496969414134,Entire home/apt,140,3,8,2017-01-21,0.50,1,364
964968,Lovely Room Awesome Location,4731740,Eugénie,,Stonnington,-37.849681413843754,145.00256573168204,Private room,52,1,23,2017-01-26,0.71,1,309
12833141,Master bedroom off Chapel Street,69500434,Sandra,,Stonnington,-37.85021431110143,144.99448601903504,Private room,50,7,1,2016-07-01,0.11,1,0
1994852,High509 2BR trendy Chapel St area,1710397,Amanda,,Stonnington,-37.85035983447399,144.99017473388085,Entire home/apt,249,3,1,2014-10-27,0.03,62,353
16427650,Family unit in the heart of Toorak,44818556,Kristopher,,Stonnington,-37.84265269921946,145.0197654441375,Entire home/apt,139,3,1,2017-01-18,0.39,1,0
15538695,Luxury apt 2 Bed 2 bath - in heart of South Yarra,99969990,Daniel,,Stonnington,-37.838403321924375,144.9938635295013,Entire home/apt,279,3,12,2017-03-28,3.10,1,349
16786058,"Convenient, comfortable room in Armadale",111519406,Ashleigh & Dan,,Stonnington,-37.86079529264916,145.02218672411382,Private room,45,2,5,2017-03-03,2.54,1,113
6349289,Food & nightlife on your doorstep!,26030222,Liam,,Stonnington,-37.852409364762146,144.99417991075114,Entire home/apt,149,1,3,2017-03-26,0.24,1,91
16456233,CAFFE LUX: Premium South Yarra Hotspot!,107955497,Alana @ BnBconnect,,Stonnington,-37.83911259790843,144.99311125229158,Entire home/apt,135,1,0,,,1,328
16429158,For the  single travelling female professional,22905135,Glen,,Stonnington,-37.84293328010935,144.98671924794448,Private room,110,2,0,,,1,84
15047238,B2B_Air,64880966,Brian & Jane,,Stonnington,-37.851843775017635,145.00347900033913,Entire home/apt,160,2,17,2017-03-26,2.76,1,52
3875560,Comfy room with ensuite,19508322,J.F.,,Stonnington,-37.84027599542942,145.00601608857698,Private room,80,1,4,2017-03-21,0.26,1,189
8833042,Riverside Boho Art Deco getaway!,20889081,Airiel,,Stonnington,-37.834245894526696,144.9895017340219,Entire home/apt,77,4,21,2017-03-25,3.17,1,16
12135847,The House of Windsor -  Live it up like royalty!,1163568,James,,Stonnington,-37.85439402162474,144.99469681315443,Entire home/apt,170,2,13,2017-03-28,3.02,1,310
8137451,Sunny Prahran apartment,11028206,Libby,,Stonnington,-37.85166187875349,144.98765785642382,Entire home/apt,135,2,12,2017-01-24,0.66,1,35
3250905,Best Lcation/Gym/Fully furniroom ,16443968,Raoul,,Stonnington,-37.84373324053351,144.99509953937763,Private room,143,1,0,,,1,365
2042579,Luxury 5 Stars Apartment Toorak Rd,10474768,Maria,,Stonnington,-37.838438556607194,144.9954454522583,Entire home/apt,169,2,117,2017-04-02,2.96,3,318
4616801,Luxury One Bedroom Apartment,23913279,Eddie,,Stonnington,-37.836882256345824,144.99304770638162,Entire home/apt,195,5,2,2017-01-24,0.14,9,365
4624987,Luxury Studio Apartment,23913279,Eddie,,Stonnington,-37.83742948796383,144.99417866292845,Entire home/apt,180,5,1,2016-02-15,0.07,9,365
5581614,Double Upstairs bedroom ,28939767,Nuala,,Stonnington,-37.85121304409571,145.00441843682765,Private room,160,1,0,,,1,365
5608058,Double Room Available  ,2005314,Patricia,,Stonnington,-37.84097668688732,144.99718516776414,Private room,84,7,0,,,1,365
16327563,Stylish and brilliantly located in Prahran,30734338,Anna,,Stonnington,-37.84967600661169,144.98632056170155,Entire home/apt,100,2,6,2017-01-21,1.65,1,0
17673055,The Garden Bungalow in Toorak,52474780,Peter,,Stonnington,-37.84960233287943,145.029256524443,Entire home/apt,132,3,1,2017-03-28,1,1,64
1467803,Spacious Private room 1/45,2027601,Bill,,Stonnington,-37.88352387635867,145.06086373185656,Private room,37,7,23,2017-02-27,0.53,13,318
10729204,COZY 2 BDR South Yarra luxury apt,9800892,Chen,,Stonnington,-37.83876690016534,144.9945416909053,Entire home/apt,159,1,34,2017-03-21,2.62,3,354
866089,"Beautiful Townhouse, Great Location",4549540,Janeen,,Stonnington,-37.85387992137306,145.01775373823781,Private room,66,2,29,2017-02-02,0.57,1,318
13416240,Spacious 2 bed apt avail 18th Jan near tram Toorak,10023383,Christine,,Stonnington,-37.84058552709374,145.00710096639293,Entire home/apt,100,7,2,2016-08-09,0.24,2,302
15692770,"Chic on Chapel Street, South Yarra",566233,Shahirah,,Stonnington,-37.84403049922968,144.9955619505015,Entire home/apt,90,2,3,2016-12-17,0.74,1,0
14563156,Simple in South Yarra,72974833,Huon,,Stonnington,-37.843063336620176,144.99366133261188,Entire home/apt,94,4,15,2017-04-01,1.98,1,101
15349631,Lvl 21 Great View + Private Bathroom + Gym + Pool,97898231,Marcian,,Stonnington,-37.839098407390615,144.9918203730773,Private room,69,2,11,2017-03-12,2.24,1,51
16129686,1 bedroom + unlimited WIFI,4503491,Hui,,Stonnington,-37.86105045061032,145.01794773968072,Private room,100,1,0,,,1,0
2242445,Tree Top Treasure! With City Views.,5729330,Tanya,,Stonnington,-37.833710322967214,145.00692140233068,Entire home/apt,80,2,0,,,1,0
9942970,AMAZING VIEWS - Just off Chapel St,51098595,Andrew,,Stonnington,-37.85464471726998,144.9974427396545,Private room,69,2,28,2017-03-17,1.85,1,340
9615307,Light filled apartment - Prahran,49746770,George,,Stonnington,-37.85050862862636,145.00898299310663,Entire home/apt,225,3,1,2015-12-07,0.06,1,0
8927190,Excellent Location,46671270,Luana,,Stonnington,-37.837553308444214,144.99909242303906,Private room,60,3,1,2016-10-25,0.19,1,328
5355483,Beautiful apartment in South Yarra ,456126,Penny,,Stonnington,-37.84012518424308,144.99753966586744,Entire home/apt,90,3,26,2016-12-31,1.01,1,109
14891032,Cosy Apartment amongst the Trees in Prahran,4972671,Daniel & Holly,,Stonnington,-37.85308709586892,145.00561058470865,Entire home/apt,121,1,5,2017-03-25,3.57,1,165
1718295,"""Claremont"" - Pearl Apartments",9028154,Joe,,Stonnington,-37.835748306487886,144.99324960958688,Entire home/apt,130,2,39,2017-04-01,0.97,13,306
15634193,Central Yarra building,100819247,Ahmed,,Stonnington,-37.8369076681858,144.99364811870166,Private room,176,1,0,,,1,363
5947239, StunningDesigner Town house Toorak,15581938,Marcia,,Stonnington,-37.83894956592094,145.00674301668195,Private room,160,1,0,,,1,365
4372668,"10km to City,Close to St.Kilda",22701849,Jeff,,Stonnington,-37.8654364907216,145.03908300898664,Private room,229,1,0,,,1,365
13416662,Prahran - Modern Luxury 2 Bedroom Apartment,760849,Bev,,Stonnington,-37.847179728616304,144.99018630436933,Entire home/apt,281,3,0,,,51,213
6404320,Beautiful resort style apartment,33398296,Linda,,Stonnington,-37.83945738582701,144.99519200175385,Private room,105,1,0,,,1,0
4503789,"Architects Residence, Love & Lewis.",22176940,Nigel,,Stonnington,-37.84721969586486,144.99423126046943,Entire home/apt,240,2,23,2017-01-02,0.80,1,0
7847796,"Sunny, Large Room in Kooyong.",28133165,Sue-Virginia,,Stonnington,-37.84174061182982,145.0336402712833,Private room,105,1,7,2017-03-25,1.54,1,365
13383982,So close to the village & railway station,76083465,Josefina,,Stonnington,-37.845285386071374,145.00069488155265,Entire home/apt,52,1,3,2016-07-24,0.33,1,0
15157640,Stylish Urban Oasis in South Yarra,298331,Doriana,,Stonnington,-37.84907944221134,144.99597764385862,Entire home/apt,100,3,15,2017-03-19,2.34,1,358
8101604,Charming Victorian Home,42780885,Peter,,Stonnington,-37.8438504173558,144.9995072664485,Private room,79,1,5,2016-12-09,0.29,2,338
8763752,"Darling Street, South Yarra, 3141",2263285,Tom,,Stonnington,-37.83573116097992,144.99268711851118,Entire home/apt,100,7,0,,,1,0
16531329,"South Yarra Gem - 2Bed, 2Bath, Carpark, Wifi",28792959,Vivian,,Stonnington,-37.83959975361687,144.9935314069267,Entire home/apt,110,2,10,2017-03-26,5.17,2,130
10502619,Brand New Prahran 1 Bed Apartment,13467801,Scott,,Stonnington,-37.85365177221521,145.00820904360256,Entire home/apt,105,2,21,2017-03-08,1.45,6,360
13416919,Modern Studio apartment in the heart of Sth Yarra,76450298,David,,Stonnington,-37.844110931297294,144.99420880795864,Entire home/apt,94,2,22,2017-03-26,2.68,2,180
15944346,Fantastic apartment in the heart of Windsor,8628215,Jonathan,,Stonnington,-37.85490129475067,144.99977114856074,Entire home/apt,100,3,1,2017-01-01,0.32,1,68
3260283,"Spacious, natural light & parking.",9435553,Susie J,,Stonnington,-37.852420233277115,145.0114606586583,Private room,100,1,0,,,1,365
10235299,Live in Style at lilli - 2 bed apt!,37181360,Shannan & Sasha,,Stonnington,-37.8383879836038,144.9949077443695,Entire home/apt,199,7,2,2016-03-24,0.16,20,0
6404753,"So Frenchy, So Chic! 1 BR APT+WIFI",50121,Frank And Vince,,Stonnington,-37.83298452023409,144.9893089532706,Entire home/apt,239,3,7,2017-01-03,0.32,18,301
6111179,Perfect location - 6 min to CBD + free car park,31634542,Sil,,Stonnington,-37.83760058883137,144.99342335018684,Entire home/apt,100,2,35,2017-03-23,1.50,1,14
15469495,South Yarra stunning apartment,23596500,Manuela,,Stonnington,-37.836502167626904,144.99780777385823,Entire home/apt,180,3,0,,,1,117
8993462,"New, Spacious, Great Value & Location, Free Net",23121575,Gary,,Stonnington,-37.83599168276419,144.99052315165542,Entire home/apt,111,28,11,2017-02-26,0.74,3,354
3783374,Cozy & Cool on the nicest street,5171121,Kevin,,Stonnington,-37.85614227969905,144.99741101422455,Entire home/apt,250,1,43,2017-04-01,1.36,1,0
6045667,"Stylish, Urban Melbourne Apartment",4294764,Daniel,,Stonnington,-37.85709217345448,144.99992402801297,Entire home/apt,89,1,4,2016-07-22,0.38,1,92
9616140,Studio Apartment w Wifi+Gym+Parking,49751338,Jeremy,,Stonnington,-37.84347060361171,145.01150998551006,Entire home/apt,110,2,16,2017-02-25,0.99,1,214
9616211,Huge room in beautiful Toorak,49751711,Amy,,Stonnington,-37.83679201606858,145.01011205205427,Private room,52,1,1,2016-02-01,0.07,1,0
10795858,In the heart of Prahran,49917861,Tahlia,,Stonnington,-37.850454199110914,144.99075023383512,Shared room,69,1,0,,,1,0
5651298,Private room in unbeatable location,4888042,Felipe,,Stonnington,-37.850731971649935,144.99553163269468,Private room,64,1,5,2015-11-01,0.26,2,0
6110041,Sunny upstairs apt in Armadale home,31704294,Bill,,Stonnington,-37.85841545304352,145.0264631963679,Entire home/apt,121,2,25,2017-01-28,1.59,1,335
13417385,1 Bedroom Prahran Apartment with Stunning Views,760849,Bev,,Stonnington,-37.84758114877575,144.99100774313197,Entire home/apt,252,3,2,2017-02-28,0.61,51,352
9714600,2B2B lilli foxtel+internet+parking,37181360,Shannan & Sasha,,Stonnington,-37.83843637616579,144.9933734431685,Entire home/apt,220,7,9,2016-11-26,0.56,20,0
16563170,Central South Yarra 2bed 2bath + City Views,8924888,Chris & Elle,,Stonnington,-37.83666422437254,144.99541282591204,Entire home/apt,228,3,7,2017-03-05,2.88,10,341
13386494,Large private room in South Yarra,85297,Carl,,Stonnington,-37.84376573007275,144.98853743976562,Private room,60,1,0,,,2,63
5553131,Toorak Bed and Breakfast Studio,28792959,Vivian,,Stonnington,-37.848446028916776,145.0107857232913,Entire home/apt,60,1,35,2017-03-26,2.20,2,128
9419841,Melbourne summer / Aus Open lodging,13504794,Pieter,,Stonnington,-37.863331034803934,145.02962501332138,Private room,48,3,2,2016-01-20,0.13,1,0
10271874,The Heart of Chapel Street,52819188,Kris,,Stonnington,-37.84619883171394,144.99410601167256,Entire home/apt,195,1,25,2017-03-18,1.99,1,6
14748183,Private Bedroom in South Yarra,65836677,Jean,,Stonnington,-37.834050357795675,144.98752909709887,Private room,69,1,0,,,2,324
15088840,Designer Renovated Townhouse metres from Chapel St,75856271,Warwick,,Stonnington,-37.84356763676935,144.98878710404585,Entire home/apt,140,5,9,2017-03-26,2.76,1,197
1522907,Classic Armadale house - Central Location,1608157,Fay,,Stonnington,-37.85982937137765,145.0227116118468,Private room,62,1,15,2017-03-17,0.35,3,334
9777841,Beautiful private room in toorak,13139069,Lia,,Stonnington,-37.83647314065262,145.00645796930118,Private room,41,1,2,2016-02-28,0.14,1,0
14859532,New Apartment - Chapel Street - WIFI,11133758,Keith,,Stonnington,-37.8482190567803,144.9912769804255,Entire home/apt,151,3,11,2017-03-23,1.72,1,6
15908124,CHAPEL ST + TOORAK RD  SOUTH_YARRA,44164045,Jason,,Stonnington,-37.84044444227421,144.9943830959587,Entire home/apt,107,2,2,2017-03-27,2,1,282
5808011,EDWARDIAN  HOME  FULL OF CHARACTER,10006100,Anna,,Stonnington,-37.86013432051542,145.0278667899773,Private room,69,3,7,2016-09-01,0.51,3,152
15349449,Perfect Prahran Pad!,3573145,Suzy,,Stonnington,-37.84963078809404,144.99036510957274,Entire home/apt,109,2,1,2017-01-01,0.32,1,0
10532021,Amazing Accommodations: City View,5238994,Pawan,,Stonnington,-37.84446853906521,144.99435866700853,Entire home/apt,145,1,12,2017-03-12,0.83,22,179
15922405,Malvern Star,103310024,Michele,,Stonnington,-37.86924698755799,145.06170394760554,Private room,145,1,0,,,1,84
2509366,South Yarra Luxury + City Views #3,8924888,Chris & Elle,,Stonnington,-37.841922995622426,144.99895170467772,Entire home/apt,132,3,89,2017-03-26,2.76,10,344
8830326,Amazing Accommodations :SouthYarra3,5238994,Pawan,,Stonnington,-37.84533131339348,144.99511599561745,Entire home/apt,130,1,3,2016-03-01,0.17,22,363
3980673,"Luxury 2Bedroom,2Bathroom Apartment",23913279,Eddie,,Stonnington,-37.83758709651767,144.99487078205172,Entire home/apt,295,5,0,,,9,365
2566861,City Home with 3 x Free Parking,2674887,Melanie,,Stonnington,-37.83919445125952,144.98879858285258,Entire home/apt,299,2,114,2017-03-22,3.13,4,236
6927154,Heart of South Yarra 2 Bdrm Aptment,9651569,Jenni,,Stonnington,-37.83827516690333,144.99417086767906,Entire home/apt,195,3,46,2017-03-28,2.17,3,351
3095962,Light filled riverside art deco,15746085,Tzung & Melinda,,Stonnington,-37.834809563886076,144.99163327624112,Entire home/apt,147,2,77,2017-02-16,2.54,1,150
8371655,"Small and bright, close to Chapel",44123449,Megan,,Stonnington,-37.85613624997947,145.0060424829508,Entire home/apt,60,4,0,,,1,0
14532712,Luxury 4 bedroom home in leafy Malvern/Toorak,10696215,Mike,,Stonnington,-37.84601934043036,145.03430712016197,Entire home/apt,300,2,4,2017-03-12,0.65,1,53
4767182,LUXICO - Chesterfield Ave (Malvern),11914644,Luxico Holiday Homes,,Stonnington,-37.84563092195929,145.0322458260631,Entire home/apt,1953,5,0,,,58,47
11148780,The BEST location Ensuite Room,5508670,Jayde,,Stonnington,-37.84271050750056,144.99830046526012,Private room,69,2,4,2016-11-30,0.32,3,63
5387178,Modern Apartment in Prahran,27927542,Vaughan,,Stonnington,-37.84888758737606,144.9896186711435,Entire home/apt,145,5,0,,,1,0
8598426,Charming comfort in South Yarra,19,Thuy & Tiendung (TJ),,Stonnington,-37.83858030896731,145.00371550090122,Private room,52,1,46,2016-11-04,2.53,1,42
16233394,Beautiful clean 1br apt,91924173,Susanna,,Stonnington,-37.840417847665094,145.00369752767585,Entire home/apt,115,3,9,2017-03-18,2.37,1,12
16724925,LUXICO - Lansell Paris,11914644,Luxico Holiday Homes,,Stonnington,-37.833273022260244,145.01998803300307,Entire home/apt,1389,7,0,,,58,282
5551063,Armytage Apartments,16026854,Kirstie,,Stonnington,-37.838267238943374,144.99652789029105,Entire home/apt,250,90,0,,,1,365
10796635,Cozy Room in heart of South Yarra,9800892,Chen,,Stonnington,-37.838552572118815,144.99595138030577,Private room,100,2,1,2016-03-10,0.08,3,89
6992903,Art Deco Apartment with City Views,12064176,Celia,,Stonnington,-37.834259731870326,144.99255154910415,Entire home/apt,149,2,36,2016-10-06,1.73,1,274
3751537,T103 2bdr apartment in Sth Yarra,1710397,Amanda,,Stonnington,-37.8392648069526,144.98894874181101,Entire home/apt,249,3,6,2016-12-11,0.20,62,346
12497937,Large 2 bedroom apartment,65986682,Clare,,Stonnington,-37.84661022617945,144.99025025945753,Entire home/apt,250,1,1,2016-12-31,0.32,1,0
8830622,Modern apartment just off Chapel St,37365096,Lily,,Stonnington,-37.84266953811257,144.9931131606547,Entire home/apt,89,2,23,2017-02-10,1.33,1,353
8139818,Family home in amazing location,4800754,Cam,,Stonnington,-37.8422672575548,144.99431492419095,Entire home/apt,281,4,1,2016-01-30,0.07,1,0
14565029,*NEW* CoZy apartment at Chapel St,35209762,Jay,,Stonnington,-37.843765904719255,144.9959139020809,Entire home/apt,90,2,19,2017-03-18,2.78,2,336
11678783,Private room near Monash Caulfield,10608800,Fraser,,Stonnington,-37.88072711863682,145.05057057158848,Private room,69,1,2,2016-07-21,0.16,1,0
17347674,Private ensuite in sanctuary style apartment,15949901,Andy,,Stonnington,-37.850271059826504,144.99544060043746,Private room,100,2,8,2017-03-24,6.86,1,101
16888925,A quiet inner Melbourne 1BR flat. Very comfortable,61736363,Susan,,Stonnington,-37.86055363075148,145.02639470294682,Entire home/apt,90,2,2,2017-03-25,2,1,224
16692323,Prahran Cottage,80457080,Hannah,,Stonnington,-37.84939888173642,145.0043974271344,Entire home/apt,149,2,0,,,1,70
16771304,Alfred Street Townhouse,5872353,Aloysius,,Stonnington,-37.84998573305684,144.9849218473769,Private room,127,1,2,2017-03-03,1.03,1,67
15875784,Beautiful 4 bed home with pool in Malvern East,55635098,Georgie,,Stonnington,-37.86732505223481,145.0527766529191,Entire home/apt,430,5,2,2017-01-28,0.65,1,85
11517641,"Charming, sunny, urban sanctuary close to city",60709593,Janine,,Stonnington,-37.86016959885208,145.01570439500117,Entire home/apt,121,5,2,2016-03-23,0.16,1,0
9287143,A home away from home in Prahran,8935460,Rosie,,Stonnington,-37.846581986188504,144.98848228947574,Private room,69,1,16,2017-03-04,1.28,1,315
11482233,Lux: Chapel WIFI family friendly,7210935,Alice,,Stonnington,-37.84423362054646,144.9951000668053,Entire home/apt,80,1,19,2017-03-23,1.91,1,301
6829200,Close to CBD - Enjoy Chapel Street Lifestyle,2989650,Nick,,Stonnington,-37.840565579741366,144.99375591280247,Entire home/apt,121,2,9,2017-01-22,1.46,2,36
10368174,Heart of So-Ya - City Views + Gym,6401921,E.J,,Stonnington,-37.84332274856649,144.99792300037493,Entire home/apt,160,1,16,2017-01-21,1.12,4,360
11482316,Coolest 2 Bedroom Townhouse Prahran,29021343,Michelle,,Stonnington,-37.85151965629836,144.9898433603716,Entire home/apt,180,1,42,2017-03-18,3.41,2,331
1357009,SUN-FILLED WAREHOUSE APARTMENT,5273417,Anthony,,Stonnington,-37.84906908300894,144.99144434550755,Entire home/apt,333,2,84,2017-03-01,1.94,1,357
15152404,Private Room Prime location in Toorak,36431833,Lily,,Stonnington,-37.843684789300944,145.0218999773345,Private room,66,1,1,2016-10-16,0.18,1,58
11419346,MANHATTAN: Live in Luxury on Chapel Street,5383441,"Amy, Gareth & Dan",,Stonnington,-37.84368857141293,144.9955998086655,Entire home/apt,176,2,47,2017-03-05,3.70,32,338
11089187,One Bedroom Unit with City Views,57580226,Tracey,,Stonnington,-37.84378835692915,144.99643267347332,Entire home/apt,119,2,42,2017-03-26,3.15,1,291
9713003,"1B lilli foxtel, internet, car park",37181360,Shannan & Sasha,,Stonnington,-37.83828267001815,144.99510995073794,Entire home/apt,149,7,10,2016-10-17,0.64,20,67
14718711,Boutique South Yarra lifestyle WIFI & PARKING,33809568,Tiffany,,Stonnington,-37.844488511987805,144.99624002500767,Entire home/apt,180,1,33,2017-03-19,4.50,1,339
8730041,Cute small room for short stays.,34417116,Anil,,Stonnington,-37.85376192746102,144.99726636191514,Private room,35,3,13,2017-02-07,0.75,5,281
406997,Spacious Rm for you or couple 2/43,2027601,Bill,,Stonnington,-37.88374181561817,145.0609024867177,Private room,41,3,33,2017-03-31,0.55,13,154
17216999,Sophisticated retreat in the heart of South Yarra,4661583,Simon,,Stonnington,-37.837708246253946,144.98741751525802,Entire home/apt,85,1,12,2017-04-01,12,1,53
12989932,Great Location in Prahran,23505876,Margaret,,Stonnington,-37.848196520221634,144.98703606100221,Private room,66,1,0,,,1,0
11878139,Modern Studio in ideal location,5238994,Pawan,,Stonnington,-37.84392414330443,144.9967612690987,Entire home/apt,130,4,8,2016-10-23,0.70,22,363
11482676,Sensational views 2 Bed South Yarra,9651569,Jenni,,Stonnington,-37.83590201961015,144.9961743708606,Entire home/apt,195,3,12,2017-03-28,0.97,3,345
10794545,Luxury Windsor Town House,7311097,Michael,,Stonnington,-37.85516341137253,144.99868456043322,Entire home/apt,389,3,2,2017-01-28,0.26,1,11
10794556,Quiet but at heart of the action,23472012,Volker,,Stonnington,-37.85169444764218,144.9921683895373,Private room,66,1,1,2016-04-21,0.09,1,0
17138917,Home away from home,115216312,Melinda,,Stonnington,-37.83598823316228,144.99429970005153,Private room,130,3,1,2017-02-20,0.70,1,26
11515596,Centre of Prahran Modern Apartment with WiFi,14529220,Brodie,,Stonnington,-37.84983299202981,144.992014795754,Entire home/apt,180,3,11,2017-03-27,0.90,1,180
12042858,Double block house with pool in Gle,64477515,Cameron,,Stonnington,-37.85801174678095,145.05226422824072,Private room,50,1,0,,,1,0
13550252,Spacious loft apartment in the heart of Chapel St,77997188,Heath,,Stonnington,-37.847347456210365,144.99330334006672,Entire home/apt,201,6,0,,,1,0
9781948,Amazing Accommodations: SouthYarra5,5238994,Pawan,,Stonnington,-37.84563319950209,144.99396254200914,Entire home/apt,130,4,10,2017-01-28,0.66,22,363
11258658,Apartment next to public transport,957970,Ruby,,Stonnington,-37.85658045754842,145.05190143875544,Private room,45,2,16,2017-03-13,1.18,1,363
17973987,Spacious apartment on Chapel street!,39433948,Sara,,Stonnington,-37.83550513666772,144.9958120210441,Private room,100,1,0,,,1,358
14155800,Sweet dreams,85570015,Mona,,Stonnington,-37.83929516901497,145.03196437115977,Private room,46,1,11,2017-03-18,1.45,1,359
8602364,Room to rent in spacious apartment,45264999,Niamh,,Stonnington,-37.837358960677314,145.00202918876334,Private room,38,1,1,2015-11-15,0.06,1,0
4211458,Entire 2bdrm Toorak Apartment,8747189,Lisa,,Stonnington,-37.843335551452135,145.0204878958757,Entire home/apt,121,14,13,2015-03-30,0.46,1,0
1557274,Modern 1930s Art Deco 1BR Apartment,4255185,Fiz,,Stonnington,-37.832835381608476,144.98828341467527,Entire home/apt,110,1,12,2017-03-31,1.40,1,170
7943642,"Beautiful apt, excellent location!",4888042,Felipe,,Stonnington,-37.85202104214119,144.99522734619643,Entire home/apt,199,10,20,2016-12-19,1.03,2,56
3195648,South Yarra with Superb views,9651569,Jenni,,Stonnington,-37.83654355219205,144.9969073940095,Entire home/apt,195,3,69,2017-03-13,2.13,3,330
9814842,An oasis 10 minutes from the city..,5579026,Josie,,Stonnington,-37.838082357899,145.0152344683507,Private room,110,1,1,2015-12-13,0.06,2,7
7717700,Australian Open Family Home-Away-from-Home,14301849,Jan,,Stonnington,-37.83966410595936,145.03238177474987,Entire home/apt,395,7,0,,,1,88
15876935,Perfect place to stay in Melbourne,15316370,Charlène,,Stonnington,-37.84066888594571,144.99817980172543,Private room,55,1,10,2017-01-22,2.21,2,0
16696162,Stylish one bedrm apartment in heart of Sth Yarra,12227536,Felicity,,Stonnington,-37.83848335169492,144.9931607435596,Entire home/apt,300,1,1,2017-01-21,0.41,1,266
10892800,Large Colourful Room with Ensuite,9450738,Lauren,,Stonnington,-37.84169893390874,145.00490488536553,Private room,80,1,1,2016-02-19,0.07,1,0
6466591,"Large front room in Windsor, near Chapel Street",23043779,Rach,,Stonnington,-37.85466205995512,144.99869639823817,Private room,59,2,0,,,1,0
14205189,City Haven in leafy Toorak,86215286,Di,,Stonnington,-37.837613175597276,145.0108443453508,Private room,199,1,1,2016-09-05,0.14,1,90
17514769,"2Bd Apt, Lge courtyard near Chapel!",118741239,Mel,,Stonnington,-37.85705431548472,145.00041888172396,Entire home/apt,138,2,1,2017-03-22,1,1,62
15888605,Right in the heart of South Yarra,6176810,Rosalind,,Stonnington,-37.841098658623096,144.99747822315797,Private room,50,2,2,2016-11-10,0.41,2,87
